"FID";"precipitation_at_irrigation_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"5";"precipitation_at_irrigation_km3";"Netherlands Antilles (Neth.)";"Other";"ANT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"50";"precipitation_at_irrigation_km3";"Dominica";"LCR";"DMA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"51";"precipitation_at_irrigation_km3";"Denmark";"Other";"DNK";0.374432;0.256086;0.378023;0.373611;0.371822;0.415558;0.417128;0.57431;0.653791;0.719359;0.697759;0.607774;0.74716;0.640966;0.74134;0.928812;1.25564;0.975451;1.08153;1.98393;2.24217;2.86137;3.22063;3.18918;2.77926;2.88407;2.90821;3.08247;2.79786;3.06466;3.65618;2.49349;3.46536;2.66795;3.07092;3.19833;3.81111;2.97538;2.348;2.67934;3.84993;3.9468;3.25405;3.24308;3.64736;2.81175;3.34782;2.94533;3.54544;3.61577;3.16269;3.05917;3.02075;3.27308;3.07734;2.7926;3.58624;3.95531;2.30560227586207;1.23855187652172;0.862827633429999;0.817527453935833;0.656382335148215;0;0;3.38395977905748e-13;0.0632832635270228;0.744471525010413;0.744471525010413;0.3507948;0.0529919121630839;0.5560292;0.137471708131892;0.6869998;0.0614078690250688;1.2450726;0.431707274606069;2.858522;0.39580212236672;2.947454;0.122374991848825;3.07078;0.498478261562127;3.002432;0.553565178610433;3.588244;0.328390196915194;3.253222;0.35898335751118;3.118606;0.100768215871871;3.44471666666667;0.594134055944728
"52";"precipitation_at_irrigation_km3";"Dominican Republic";"LCR";"DOM";1.73732;1.0232;1.58808;1.31385;1.10806;1.41693;1.09767;1.36289;1.6097;0.966464;1.32569;1.83333;1.6634;1.46622;1.5584;1.2321;1.79634;1.41081;1.2275;1.6536;1.8879;2.97899;2.22309;2.9166;1.90543;2.14191;2.14693;2.35339;2.53662;3.34038;2.82521;2.38392;2.63866;1.97238;2.26517;2.52592;2.6125;3.01061;2.87931;2.41559;3.58784;2.67522;2.67559;2.33223;2.48433;2.8166;2.82856;3.14867;2.49144;2.89299;2.50467;2.19317;2.97986;3.27497;3.82612;2.62785;2.61854;2.58696;2.22237368965517;0.701048821052471;0.800958731599636;0.786274570119044;0.58983666061706;4.39648317751562e-14;0;6.14011064214992e-11;0.0332513302162474;0.641534889725693;0.641534889725693;1.354102;0.305472896866481;1.2907308;0.257534448595135;1.569408;0.192780134531543;1.46407;0.254429286443208;2.382402;0.533549335835029;2.503846;0.495451050892013;2.417068;0.330757507957114;2.688786;0.248420522360774;2.751042;0.489441430377527;2.835652;0.234607699511333;2.955758;0.641293236335766;2.61111666666667;0.0214319255628918
"53";"precipitation_at_irrigation_km3";"Algeria";"MENA";"DZA";0.94021;1.00724;0.894015;0.629708;1.09483;1.02332;0.937613;0.859554;0.80283;0.964725;0.84572;1.35581;0.777697;1.10871;1.24809;1.13761;0.983693;1.04434;1.27592;0.824672;0.834274;1.12225;0.998888;0.781073;1.33775;0.627957;1.33171;1.29285;1.56066;1.10675;1.09311;1.02921;1.76358;1.84106;2.26178;1.66702;1.763;1.81551;2.78216;2.17783;1.83167;2.37389;1.37143;1.88383;1.81062;2.69599;2.59857;1.90423;2.34106;2.53782;2.16553;2.44756;2.55248;2.68258;2.48842;2.80962;1.97805;1.78104;1.53791584482759;0.651260985532528;0.844572600072018;0.840905595373589;0.627344222625529;0;0;3.49609230454462e-12;0.0325718683133898;0.713302876792405;0.713302876792405;0.9132006;0.175569286100388;0.9176084;0.0870911804622029;1.0672054;0.250302507759711;1.053247;0.168718704422479;1.014847;0.225451398811362;1.1839854;0.350246592232958;1.597748;0.525721990951491;2.041104;0.457173741842202;1.854288;0.355819225337811;2.415534;0.313882847619936;2.467314;0.1907235989069;2.18957;0.545939316133213
"54";"precipitation_at_irrigation_km3";"Ecuador";"LCR";"ECU";6.24551;5.18506;3.91469;4.47757;3.95053;5.07925;4.47397;5.95947;4.69336;4.59029;3.83878;6.0138;5.25906;5.2523;8.20658;7.06763;5.00285;8.81838;7.62625;5.18829;4.81738;4.2984;6.16862;6.35992;6.66845;15.79;8.33739;5.05256;7.22395;11.534;8.17188;10.6085;7.4457;7.82042;13.6491;11.6743;10.5624;7.95402;8.23496;15.9145;20.3893;12.8831;10.6866;15.0644;15.4761;13.5507;11.7333;11.8394;13.3438;11.1187;14.8591;9.254;14.5565;12.12;15.5932;11.7272;10.2288;13.8699;9.09352017241379;4.04690944127998;0.782437701558626;0.819557660955428;0.604355716878403;4.06119582407882e-13;0;2.06603623098545e-11;0.187509758836012;0.612208756820341;0.612208756820341;4.754672;0.979391572314159;4.959268;0.603565592723773;5.714104;1.59995487313861;6.74068;1.63079241769147;5.662554;1.04037062183628;9.58758;4.18254386965038;9.53912;2.60965473716352;10.868036;3.22625372434965;14.8999;3.61635030728496;12.31718;1.07017102698587;13.27656;2.59942878975363;11.9419666666667;1.83002618651574
"55";"precipitation_at_irrigation_km3";"Egypt, Arab Rep.";"MENA";"EGY";0.98453;1.96617;1.52198;2.97524;1.28528;1.57624;2.61252;2.61917;2.29722;1.94953;1.72234;2.53393;1.73599;2.92684;2.69806;1.42412;3.4584;1.91847;1.40687;2.26048;2.09662;1.80991;1.53639;1.06267;2.50586;2.12202;1.58822;2.16566;2.34513;1.94459;2.73802;2.5975;1.96006;2.8711;3.43236;2.01198;3.20367;1.48389;1.68375;2.6493;2.09956;0.804578;3.62525;1.62161;2.55275;3.10048;2.24986;3.57834;1.64702;3.43172;2.00044;1.39697;1.68225;1.85713;2.2736;2.56197;1.6768;3.62729;2.1977534137931;0.69990822371057;0.196716514750505;0.162877972253837;0.120387174833636;0.138862590809634;0.221225259342631;0.181912613243737;0.00815328339844373;0.0386973871755884;0.0386973871755884;1.74664;0.774885184753199;2.210936;0.449038346280137;2.323432;0.560168826488943;2.093668;0.842763316637596;1.80229;0.547594629402079;2.033124;0.286615540628906;2.719808;0.529888565945709;2.206518;0.711282407395262;2.1407496;1.05238334499402;2.801484;0.825708397849992;1.842078;0.329841796729887;2.62202;0.976630591318949
"56";"precipitation_at_irrigation_km3";"Eritrea";"AFR";"ERI";0.0362135;0.0366163;0.0327892;0.0517285;0.0339482;0.0381266;0.0572254;0.0290087;0.0231137;0.0326704;0.0285585;0.037086;0.0263267;0.0309458;0.0328666;0.0413048;0.049809;0.075066;0.0469407;0.0750908;0.0873456;0.0784131;0.0892934;0.0709946;0.0834228;0.0515149;0.0620383;0.0621069;0.0696157;0.0737424;0.0893234;0.0471015;0.0384326;0.074149;0.094239;0.0599659;0.0717438;0.0726271;0.0603189;0.0813136;0.0864987;0.0636938;0.0816099;0.0695763;0.0661714;0.072641;0.0600838;0.0930458;0.0763313;0.0853849;0.0649747;0.0501504;0.0616489;0.054371;0.0502611;0.0583008;0.0711246;0.0905588;0.0601649155172414;0.0200167362853995;0.577118065137566;0.54597188470885;0.355111917725348;2.11379428605163e-06;1.30562616532786e-05;8.23048416416228e-05;0.000684082620197479;0.333065261108129;0.333065261108129;0.03825914;0.0076943432528709;0.03602896;0.0130485351558326;0.03115672;0.00412929711173706;0.05764226;0.0162082865506506;0.0818939;0.00737770081868328;0.06380364;0.0085083411208061;0.0686491;0.0249492209323257;0.06919386;0.00907052354238717;0.07351002;0.0100000191973316;0.07749736;0.0125712297919893;0.05628122;0.00674289111264597;0.0733280666666667;0.0162414928505151
"57";"precipitation_at_irrigation_km3";"Spain";"Other";"ESP";9.44314;12.5196;13.7137;10.5567;12.2501;14.7792;9.28226;11.6192;11.5813;11.0415;11.7239;17.9031;10.8607;16.2271;18.0263;11.0469;12.912;14.409;16.2318;17.3142;14.5082;17.5089;13.5394;12.4302;15.2048;13.3769;16.4827;14.5178;15.1052;19.2364;16.2194;21.8124;14.1587;15.6942;15.3507;15.8712;14.5691;14.4466;24.7999;24.0076;14.2079;16.6597;19.1289;18.0256;21.5707;22.0135;18.136;13.5593;19.7656;17.9985;20.9412;19.9366;26.2174;16.8706;16.6932;20.4848;19.4095;14.9153;16.014074137931;3.80436786071236;0.66849360985017;0.692146790119659;0.490623109497883;9.79121561606178e-09;2.84344173906868e-09;5.32277850684437e-08;0.150601877018671;0.446883706410516;0.446883706410516;11.696648;1.69040214372794;11.660692;1.98579041777323;14.94822;3.42583878663314;14.38278;2.51515779067636;14.6383;1.91451556797013;15.7438;2.25040715982686;16.64708;2.98513221264989;18.73888;5.20887932544036;17.91856;2.74628081193457;18.29458;3.10362503646945;20.1318;3.87901901774147;18.2698666666667;2.95447214631198
"58";"precipitation_at_irrigation_km3";"Estonia";"ECA";"EST";0.00497191;0.00483536;0.00559391;0.00589817;0.00687271;0.00491926;0.00433076;0.00540789;0.00666446;0.00632403;0.00530154;0.00564962;0.00668502;0.00671951;0.00805953;0.00934703;0.00958303;0.0094062;0.00869177;0.012743;0.0158684;0.0134302;0.0139459;0.0191242;0.0139613;0.0173878;0.0150285;0.0174257;0.0184173;0.0186496;0.0184502;0.0170544;0.0215436;0.0189769;0.023974;0.0222901;0.0225377;0.017672;0.0141852;0.0177199;0.0204119;0.0165013;0.0169201;0.0207928;0.0143174;0.0168852;0.0193537;0.0153005;0.0144028;0.0184039;0.0215964;0.0199704;0.0207862;0.0168143;0.0225066;0.015106;0.0174751;0.0159801;0.0141236605172414;0.00587211269986662;0.810152537396744;0.757974714694392;0.587416817906836;1.33226762955019e-14;0;7.34419192127689e-11;0.000281716185364051;0.656347133850384;0.656347133850384;0.005634412;0.000818838144885788;0.00552928;0.00096741554124895;0.006483044;0.00108080593166859;0.009954206;0.00159513804438049;0.015266;0.00234859855765092;0.01738178;0.00143348885485727;0.01999982;0.00275229675943565;0.01888098;0.00353036080124964;0.0177887;0.00275533951900669;0.01686922;0.00206592890656963;0.02033478;0.00218167477915477;0.0161870666666667;0.00119803384899315
"59";"precipitation_at_irrigation_km3";"Ethiopia";"AFR";"ETH";1.55347;1.32121;1.22902;1.69694;1.21966;1.51974;1.69972;1.2176;1.50478;1.6904;1.46697;1.31336;1.4224;1.42373;1.42279;1.39148;1.54943;1.67925;1.57179;1.68514;1.37779;1.43496;1.27633;1.34269;1.59734;1.58269;1.18212;1.43149;1.37543;1.39056;1.54303;1.53862;1.47801;1.40562;1.53001;2.92822;2.63237;2.49964;2.91366;2.92442;3.22538;2.47465;3.09757;2.66689;2.17516;2.501;2.60254;2.93932;2.9867;2.77817;2.83251;2.48806;2.76614;2.51605;2.58748;2.92713;2.85628;2.55866;1.96454431034483;0.657047368660397;0.805003931105324;0.710972346119536;0.47005444646098;2.62012633811537e-14;0;1.86709749216973e-07;0.0313216982989322;0.648031329095019;0.648031329095019;1.40406;0.211901230883636;1.526448;0.195451420358103;1.40985;0.0572071127570689;1.575418;0.119730664284468;1.405822;0.121519327557389;1.392458;0.143393985473589;1.499058;0.0583746372151468;2.779662;0.200678272167168;2.72793;0.435178568233777;2.761546;0.209607610978228;2.638048;0.153427560007973;2.78069;0.195519618708712
"6";"precipitation_at_irrigation_km3";"United Arab Emirates";"MENA";"ARE";0.0479498;0.0461086;0.0379235;0.0448568;0.00990231;0.0306889;0.0734011;0.0461963;0.0401686;0.0179848;0.0758188;0.0618401;0.0211968;0.0278409;0.123504;0.0274352;0.0479713;0.0794356;0.16761;0.0805954;0.0408396;0.0785191;0.0486116;0.059285;0.170959;0.0836421;0.0399207;0.0144113;0.0876019;0.136608;0.126077;0.11928;0.0755001;0.0718285;0.150021;0.122746;0.0375003;0.257159;0.133357;0.228866;0.101811;0.0751623;0.0842647;0.0696454;0.195727;0.236585;0.211122;0.26311;0.375145;0.196562;0.140557;0.296526;0.131647;0.0949648;0.103343;0.264213;0.318938;0.133264;0.111788779482759;0.0845331453820216;0.681939887624783;0.728628995047525;0.519661222020569;3.7746397119065e-09;0;8.30442603572124e-09;0.00341368735150262;0.465042010333699;0.465042010333699;0.037348202;0.0158044728847728;0.04168794;0.020683181258525;0.06204012;0.0412476181507127;0.0806095;0.0535332222082699;0.07964286;0.0529692713009911;0.0724368;0.0471639092023763;0.10854132;0.0338486947516001;0.15592566;0.0883222543727118;0.10532208;0.0519885283521952;0.2565048;0.0710082072066321;0.15340756;0.0822246360531197;0.238805;0.0954090321562901
"60";"precipitation_at_irrigation_km3";"Finland";"Other";"FIN";0.00347967;0.00334751;0.00462636;0.00453195;0.00858448;0.00635661;0.0132873;0.0234871;0.0305379;0.0406005;0.039618;0.0443096;0.0730864;0.0813811;0.118243;0.143955;0.20925;0.173875;0.17043;0.273636;0.207821;0.283197;0.287467;0.379904;0.290261;0.340604;0.354101;0.330392;0.385894;0.351078;0.423702;0.375657;0.409742;0.419866;0.433442;0.395548;0.410642;0.433715;0.429172;0.439979;0.553277;0.466047;0.535727;0.548197;0.458326;0.519785;0.588483;0.467233;0.388781;0.480164;0.535938;0.385911;0.400006;0.494376;0.547087;0.399698;0.395335;0.449205;0.301075577241379;0.18591795519313;0.912373616206819;0.904764834353564;0.788263762855415;0;0;0;0.0100448781426681;0.832425615550308;0.832425615550308;0.004913994;0.00213379449990621;0.022853882;0.0135836944781462;0.07132762;0.0317832190511282;0.1942292;0.0500980410864537;0.28973;0.0610092570353057;0.3524138;0.0209164160935854;0.4124818;0.0222672499469512;0.4218112;0.0183061293751574;0.5123148;0.046284622329668;0.4888892;0.0732124430626379;0.4726636;0.075529896268299;0.414746;0.0299219978109751
"61";"precipitation_at_irrigation_km3";"Fiji";"EAP";"FJI";0.0263227;0.0282292;0.0258548;0.0276042;0.0283827;0.0261013;0.0265679;0.0239905;0.0224943;0.0255807;0.0203015;0.0227193;0.0283619;0.0261891;0.0284965;0.0272562;0.0249534;0.0307322;0.0266436;0.0206717;0.0232506;0.0234522;0.0251484;0.0240915;0.0239628;0.0226643;0.0234299;0.0265805;0.0265066;0.0204394;0.0244588;0.0224944;0.0241122;0.0230568;0.0559006;0.0667195;0.0636169;0.060574;0.0735141;0.0782462;0.0589029;0.074616;0.075637;0.0649354;0.0714666;0.0662604;0.0667671;0.0685817;0.065759;0.0656721;0.0669655;0.076513;0.064243;0.0688713;0.0741142;0.0715744;0.0683904;0.0703597;0.0429190189655172;0.0218510530564696;0.835791739403844;0.668030391583869;0.434966727162734;2.22044604925031e-16;2.95389799409998e-08;1.41385269136762e-06;0.00108148640991724;0.698547831655698;0.698547831655698;0.02727872;0.00113684252515465;0.02494694;0.0016801733922426;0.02521366;0.00360524217050672;0.02605142;0.0036694314480584;0.0239811;0.000739675232788013;0.02392414;0.00263155044469985;0.03000456;0.0144978801922212;0.06853414;0.00724500012788129;0.06911158;0.00707254359562385;0.06660806;0.00118725945479495;0.0701414;0.00507126817916387;0.0701081666666667;0.00160683408083514
"62";"precipitation_at_irrigation_km3";"France";"Other";"FRA";4.41313;3.87702;4.73284;3.52248;3.60125;4.33065;3.78721;5.64047;5.8054;4.32562;5.7985;5.73506;5.49092;6.04378;6.63748;6.28837;8.53788;7.82097;7.70896;10.4695;9.25208;11.9038;10.4857;12.1471;12.4289;11.2337;13.1132;10.4424;12.6871;12.8712;14.3857;11.4359;13.2347;14.0411;17.9742;20.1748;21.5524;19.9984;19.2312;18.27;18.3181;21.864;23.4243;21.5089;21.6916;17.2144;19.1451;15.6265;20.1683;19.723;21.9734;19.0571;19.3724;15.8843;19.7076;22.0129;21.7592;16.544;13.0418305172414;6.39026099446497;0.927854249162083;0.916576947922114;0.7664851784634;0;0;0;0.351114671936999;0.860913507688131;0.860913507688131;4.029344;0.525731990685368;4.77787;0.892446033018243;5.941148;0.436158672182498;8.165136;1.52461707744273;11.243516;1.34142430508769;12.06952;1.16827633588976;14.21432;2.39140894286193;19.84536;1.2149988839501;21.36138;1.86417718766216;18.37546;1.90573650146079;19.19896;2.17907139465415;20.1053666666667;3.08684148011091
"63";"precipitation_at_irrigation_km3";"Faroe Islands (Den.)";"Other";"FRO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"64";"precipitation_at_irrigation_km3";"Micronesia, Federated States of";"EAP";"FSM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"65";"precipitation_at_irrigation_km3";"Gabon";"AFR";"GAB";0.0553092;0.0815399;0.0791454;0.0661075;0.0822855;0.0787658;0.0672326;0.0714828;0.0821082;0.0722301;0.066576;0.070774;0.0758735;0.0705333;0.061717;0.0705346;0.0705232;0.0749253;0.0761272;0.0769939;0.0602308;0.0715832;0.0639611;0.0644081;0.068497;0.0523651;0.0778064;0.0761882;0.0678659;0.0578125;0.0806362;0.0684593;0.103495;0.0948136;0.0753708;0.0760083;0.0889779;0.119414;0.122418;0.133369;0.132624;0.134588;0.124213;0.109078;0.132504;0.129356;0.108747;0.107016;0.118022;0.138274;0.0680482;0.0713946;0.0619798;0.0692908;0.0748003;0.0697058;0.073578;0.0643481;0.0838281551724138;0.0237511499124404;0.418745013842056;0.273739579808668;0.194192377495463;0.00107019986093704;0.0379207195881836;0.0312979770178805;0.000588958792949643;0.175347386617585;0.175347386617585;0.0728775;0.0118037311162615;0.0743639;0.00598038847902041;0.06909476;0.00528242498413371;0.07382084;0.00309359180452108;0.06573604;0.00438844175909855;0.06640762;0.0111667695300387;0.08455498;0.0143417271931243;0.10803744;0.0243261506898029;0.1266014;0.0105791325164212;0.120283;0.0134182722062119;0.06910274;0.00473282441127917;0.0692106333333333;0.00463483074376328
"66";"precipitation_at_irrigation_km3";"United Kingdom";"Other";"GBR";0.862895;0.609951;0.951968;0.731347;0.614435;0.664087;0.564375;0.807737;0.814639;0.687184;0.722251;0.666329;0.58711;0.523185;0.496385;0.483213;0.588366;0.5038;0.560889;0.833649;0.897344;1.00984;1.02433;1.08403;1.10879;1.00711;1.09249;1.04686;1.1208;1.14982;1.09812;0.934632;1.00524;0.914935;1.23948;1.47522;1.53864;1.41111;1.39037;1.76367;2.06382;2.01343;2.21918;1.8526;1.97824;1.31193;1.74195;1.49171;1.30423;1.17368;1.63601;1.52164;1.46177;1.23765;1.9645;1.39549;1.7668;1.53682;1.14238062068966;0.463789595053726;0.811458111210783;0.844350795164416;0.609195402298851;1.11022302462516e-14;0;1.42892364607405e-11;0.0222862874280965;0.658464266249766;0.658464266249766;0.7541192;0.1514851816522;0.7076044;0.105247756559463;0.599052;0.0950567123774013;0.5939834;0.140507581173757;1.0248668;0.0822063639945229;1.083416;0.0571146630034705;1.0384814;0.13333285540256;1.515802;0.150250307720151;2.025454;0.133467183906757;1.4047;0.21987441688382;1.564314;0.266615295003869;1.56637;0.187410461020723
"67";"precipitation_at_irrigation_km3";"Georgia";"ECA";"GEO";1.58449;1.80706;1.56869;1.40501;1.3406;2.25914;1.60859;1.5545;1.47113;1.79915;1.84784;1.57439;1.81138;1.94715;2.10429;2.00851;2.09955;2.34506;2.71546;2.77321;3.16015;2.80452;2.74878;2.95765;3.63645;3.76269;2.7147;3.00808;2.9789;3.65704;4.10476;3.33043;3.0928;2.80053;4.01403;3.80881;2.97307;3.06973;3.2294;3.41052;3.13873;3.26089;2.64146;3.59524;4.29472;3.90395;3.70153;3.65698;3.29101;3.92297;3.07234;4.26869;3.66288;3.86881;2.96026;3.4086;3.29869;3.34902;2.86525879310345;0.839187621639257;0.822217063293566;0.800855147805223;0.62129461584997;2.44249065417534e-15;0;5.61461988013434e-12;0.0408597942108336;0.676040899171097;0.676040899171097;1.54117;0.18172736131359;1.738502;0.315025299412603;1.85701;0.194494773837242;2.388358;0.348093400210346;3.06151;0.358788470341509;3.224282;0.459290786561194;3.46851;0.572019996110276;3.298306;0.330143830822264;3.386208;0.612512852167202;3.695288;0.255110804396835;3.566596;0.548969997750333;3.35210333333333;0.0550198349082703
"68";"precipitation_at_irrigation_km3";"Ghana";"AFR";"GHA";0.1484;0.172725;0.18265;0.148603;0.194425;0.22455;0.162246;0.183404;0.181885;0.150066;0.259446;0.152264;0.151344;0.162197;0.163315;0.160956;0.209458;0.202543;0.184922;0.164921;0.208267;0.253007;0.220584;0.204961;0.175026;0.146104;0.222468;0.296612;0.249186;0.279573;0.287068;0.306836;0.289905;0.353274;0.260043;0.325986;0.307579;0.341808;0.315203;0.388714;0.277353;0.38284;0.288326;0.297671;0.378795;0.357423;0.33899;0.336778;0.304147;0.421432;0.445227;0.377547;0.398823;0.387904;0.383777;0.36832;0.376903;0.343161;0.266516224137931;0.0875380621452284;0.890998906345971;0.878064535974653;0.683000604960678;0;0;3.64153152077051e-14;0.00461875280691497;0.793879051109716;0.793879051109716;0.1693606;0.0205327555213615;0.1804302;0.0283291654165808;0.1777132;0.0460198536253648;0.18456;0.0217155985066035;0.212369;0.0282185124785131;0.2387886;0.0591012179637611;0.2994252;0.0344561514638533;0.335858;0.0322216793711936;0.324997;0.0514816974904674;0.351754;0.0434188552532192;0.3986556;0.0271636979956706;0.362794666666667;0.0175364655028695
"69";"precipitation_at_irrigation_km3";"Gibraltar (U.K.)";"Other";"GIB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"7";"precipitation_at_irrigation_km3";"Argentina";"LCR";"ARG";5.48916;5.70433;5.03485;5.07826;4.2034;6.02138;5.24177;5.10738;6.07034;5.65996;6.13433;5.95882;6.04494;6.21035;7.07043;7.75735;7.50839;7.81074;8.5936;10.0217;9.33674;8.90402;8.67828;9.1731;8.80892;8.86782;10.6157;9.64551;9.18016;8.72188;6.48275;7.12134;9.68389;9.58467;10.0777;8.58944;7.73641;6.55954;8.47821;8.96229;8.6597;9.48642;10.4967;10.9841;10.6209;8.07648;8.26589;7.97842;7.75496;8.89548;8.77465;7.86889;8.10847;8.55307;8.95124;7.85873;10.9222;9.83099;8.00029551724138;1.70529115966929;0.665051839736219;0.60472484542742;0.443436176648518;1.23996530820847e-08;8.99299344940281e-07;8.79013378085602e-07;0.0671590679504133;0.442293949536532;0.442293949536532;5.102;0.575597290777154;5.620166;0.439131495431608;6.283774;0.449774676065694;8.338356;1.02513251564371;8.980212;0.269549206120144;9.406214;0.763118682368608;8.59007;1.6580621041294;8.065178;0.952009743001614;10.049564;0.95506100144441;8.194246;0.433094639865238;8.451264;0.453206953146131;9.53730666666667;1.55270716345141
"70";"precipitation_at_irrigation_km3";"Guinea";"AFR";"GIN";0.385841;0.339298;0.320229;0.333865;0.361546;0.305832;0.381808;0.331661;0.350982;0.358665;0.286593;0.373512;0.903236;0.863745;0.791864;0.806628;0.882224;0.924148;1.03478;0.739558;1.75338;1.57901;1.53982;1.67725;1.53315;1.45485;1.25777;1.50308;1.58166;1.36579;1.64792;1.54055;1.5383;1.58777;1.67039;1.49239;1.97812;1.64725;1.71214;1.74129;1.83541;1.82342;1.80778;1.60225;1.54798;1.8891;1.62713;1.36391;1.57692;1.35251;1.66321;1.60393;1.83048;1.40538;1.66162;1.78499;1.63349;1.73832;1.25216767241379;0.549511284211975;0.840626457606861;0.779322649112554;0.592256503327284;2.22044604925031e-16;0;5.12982989420152e-11;0.0273545950659815;0.70665284122866;0.70665284122866;0.3481558;0.0257976040496012;0.3457896;0.0286630826028883;0.64379;0.290799859228817;0.8774676;0.112900598956781;1.616522;0.0957330134801992;1.43263;0.125210300095479;1.596986;0.0606144020015046;1.714238;0.176120590420314;1.723368;0.137039883501118;1.561914;0.220558724901102;1.632924;0.152795614564031;1.71893333333333;0.0775883021681318
"71";"precipitation_at_irrigation_km3";"Guadeloupe (Fr.)";"Other";"GLP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
