"FID";"precipitation_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"53";"precipitation_km3";"Algeria";"MENA";"DZA";208.089;192.551;192.026;130.899;221.66;210.852;181.129;172.677;168.969;184.058;160.989;212.635;121.961;206.765;208.209;165.696;188.673;192.392;272.655;170.811;134.25;238.716;237.528;135.264;252.499;107;169.647;205.747;238.582;179.357;221.589;167.11;242.867;240.488;221.516;176.889;256.806;199.678;277.542;225.061;156.947;224.898;134.265;138.929;174.672;257.776;265.175;218.771;247.165;192.309;225.82;242.042;218.189;227.284;209.137;187.205;188.637;215.456;200.284637931034;39.8102932015883;0.27520737215842;0.301424220984958;0.176043557168784;0.0365412728136516;0.0218435495653609;0.0509353665979342;0.648792857362564;0.0757390976903411;0.0757390976903411;189.045;34.7438767051117;183.537;16.4495087616622;182.1118;39.6383692802819;198.0454;43.2278597931935;199.6514;59.5328250362773;180.0666;48.8142771461383;218.714;30.5637208549614;227.1952;40.9391762582004;165.9422;36.6267230270468;236.2392;30.2303153506542;224.4944;12.1764645238263;197.099333333333;15.9134554491893
"54";"precipitation_km3";"Ecuador";"LCR";"ECU";510.044;512.238;444.97;485.001;472.974;557.373;520.378;523.764;474.552;444.731;491.608;564.826;554.835;598.511;687.857;575.206;528.153;750.044;566.881;458.402;440.759;410.633;466.394;560.891;536.685;704.758;540.032;356.685;420.879;485.754;565.298;492.682;421.273;427.059;512.644;566.953;583;497.79;527.925;637.254;711.547;662.957;529.052;492.372;504.862;478.426;430.027;441.651;487.13;422.596;579.051;463.209;606.913;569.368;576.657;500.093;509.565;538.265;523.817879310345;79.5146509739651;0.0237080585858659;0.0596450213786951;0.0502117362371446;0.859783705842634;0.655694731909338;0.577689481529546;0.111633301547268;0.000562072041910883;0.000562072041910883;485.0454;27.9111351041121;504.1596;44.4055272832111;579.5274;71.8528809116238;575.7372;107.811618375294;483.0724;63.7301045487923;501.6216;132.775677401021;483.7912;60.5845621565428;562.5844;53.4111852358661;580.158;100.132957074582;451.966;29.0987729208639;559.0396;55.436610383392;515.974333333333;19.8767467492377
"55";"precipitation_km3";"Egypt, Arab Rep.";"MENA";"EGY";23.9516;29.5562;29.7324;45.4257;29.3911;43.4754;30.5165;35.3424;46.0637;41.7065;31.7839;49.1435;26.4196;35.1463;38.87;32.4022;54.1943;31.835;30.038;34.2923;35.6447;26.0892;23.454;21.361;43.0606;27.2056;31.3015;36.2181;27.0074;33.2804;38.8072;29.084;26.9277;44.1518;32.2479;32.3231;37.2973;23.7811;23.7185;35.6953;28.6852;17.5657;34.715;18.3247;19.1874;20.2328;16.5828;24.621;12.5808;29.9787;18.6079;10.4163;12.5201;13.7988;16.8775;20.0231;28.5361;22.9779;29.5547379310345;9.62389706362072;-0.605354523354889;-0.597526838721585;-0.408348457350272;4.80350091094343e-07;1.27483326135119e-06;5.95754375804544e-06;-0.344993872466079;0.366454098946215;0.366454098946215;31.6114;8.09616638693894;39.4209;6.35830620251966;36.27266;8.52797077170179;36.55236;9.97822777065146;29.9219;9.15407294650857;31.0026;3.96415143315691;34.24372;7.12610615252117;30.56306;6.4736118131998;23.6956;7.63330519139645;20.79922;6.79172864534501;14.44412;3.30151582337568;23.8457;4.32233731677665
"56";"precipitation_km3";"Eritrea";"AFR";"ERI";36.0274;37.358;35.1502;62.9405;33.2903;30.23;45.9014;27.7659;23.438;36.2569;27.554;39.2434;22.8301;23.2489;24.6478;26.5481;38.6445;42.8763;29.6374;38.7662;47.4921;43.762;47.6212;30.5188;45.1278;24.9345;35.4083;28.902;28.3194;30.084;38.511;25.2077;15.9756;28.2514;41.3417;28.4093;33.99;31.9291;25.0508;34.6947;37.7498;30.9073;38.8373;36.6288;33.2457;40.4758;30.8061;46.5286;39.7139;46.5106;30.6954;24.7012;31.7449;29.4417;29.3364;34.8341;37.9703;42.0943;34.3122224137931;8.18310563269255;-0.0304740318747185;0.0510935433264635;0.0429522081064731;0.820358546008858;0.702580493620157;0.633884171716698;-0.0147672183087761;0.000928666618701399;0.000928666618701399;40.95328;12.3796726062122;32.71844;8.70571200723985;27.50484;6.81771780898858;35.2945;6.87861151505157;42.90438;7.11296819562692;29.52964;3.80262681747762;29.85748;10.291710945562;30.81478;4.04312100325973;35.47378;3.30320621169796;40.807;6.45349365421552;29.18392;2.69386662754488;38.2995666666667;3.64128252314117
"57";"precipitation_km3";"Spain";"Other";"ESP";299.783;393.607;421.979;328.258;340.128;412.916;264.484;323.034;332.061;274.045;306.64;417.636;270.083;358.951;386.161;247.805;282.66;301.481;335.726;365.033;313.732;368.931;272.22;256.585;287.85;266.434;325.387;273.836;278.509;341.544;297.622;358.443;254.163;270.467;269.895;286.89;254.293;266.048;401.719;387.238;241.676;286.835;318.563;289.821;346.082;342.617;281.733;221.494;314.44;275.572;328.306;301.352;398.812;263.964;255.854;336.297;319.4;237.738;311.290224137931;50.4051497229996;-0.283663489918306;-0.259035959272817;-0.178463399879008;0.030941263125434;0.0498655341104098;0.0478322384634796;-0.846698852625408;0.0804649755126308;0.0804649755126308;356.751;49.8662835039869;321.308;59.1045469782148;347.8942;59.596584085835;306.541;45.6040068031308;299.8636;44.0004848984645;297.142;33.9214431370483;290.118;41.2689629019194;319.2376;69.8579587255454;296.5954;39.0153733456442;287.1712;45.5396372701848;309.6576;57.7667406627724;297.811666666667;52.7068422724539
"58";"precipitation_km3";"Estonia";"ECA";"EST";24.9409;24.4502;28.8016;29.4781;34.301;24.3403;21.7689;25.5568;31.0813;30.0391;24.6945;24.3323;26.7102;24.4615;27.1174;27.9579;28.417;24.7631;21.8279;30.5929;34.8834;28.5754;30.3142;38.552;27.7167;32.0566;28.3779;32.0575;31.614;31.4517;32.0572;29.0581;36.7838;32.1989;27.4142;30.1375;30.7268;30.68;25.6132;31.5614;35.3715;28.9567;30.3112;35.8998;24.6091;29.2488;33.7874;27.352;25.5276;32.944;37.4059;34.418;35.5064;30.3358;39.5637;27.2674;30.137;27.4942;29.7172396551724;4.1124244870981;0.41895440767748;0.412285828539789;0.288566243194192;0.00106339011602863;0.00142101502238081;0.00137566269192901;0.102027047894429;0.17552279571239;0.17552279571239;28.39436;3.99097472342284;26.55728;3.91900405230717;25.46318;1.33834076639696;26.71176;3.43414182700715;32.00834;4.5869057509393;31.11154;1.5515267683801;31.50244;3.58378581154064;29.74378;2.36449176610958;31.02966;4.70655863800718;29.77196;3.54718517813773;35.44596;3.46306358200366;28.2995333333333;1.59532829641216
"59";"precipitation_km3";"Ethiopia";"AFR";"ETH";954.806;831.919;798.398;1200.54;863.963;1002.51;1058.2;855.876;957.487;1270.88;1043.83;887.192;956.155;924.521;970.665;866.659;938.55;1020.57;1041.61;1041.7;871.361;854.447;776.68;887.16;1039.7;967.899;734.083;951.042;771.163;798.066;905.404;944.989;855.816;876.248;847.201;904.313;937.103;807.625;920.19;987.53;989.407;823.356;1026.09;881.328;783.987;867.219;857.172;916.133;1006.59;928.385;924.242;785.771;976.382;888.489;966.028;1015.6;977.833;903.955;924.862379310345;99.6591152262459;-0.179808970592838;-0.104371097234612;-0.0647307924984876;0.176819795599527;0.43453426656765;0.472908676259077;-1.06115543387984;0.032331265905656;0.032331265905656;929.9252;162.101091602432;1028.9906;154.228987712427;956.4726;58.4241959747843;981.8178;77.1303601002874;885.8696;95.8979993394023;844.4506;107.592802474422;885.9316;39.8990341524704;911.3522;65.8656776682666;900.8336;104.368083954339;915.0998;59.5739493377768;908.1824;76.8563440536954;965.796;56.7874857076803
"6";"precipitation_km3";"United Arab Emirates";"MENA";"ARE";4.44247;4.90332;4.69039;5.53769;1.14674;4.47644;6.65645;5.24381;5.07683;2.02203;7.43538;4.18079;1.88492;2.03819;10.0157;1.51966;3.54682;6.51042;13.5451;5.6499;3.66499;5.24956;4.25018;4.48585;12.9632;6.95259;2.02295;0.850554;5.25467;8.92867;9.03796;6.49774;4.09838;3.46404;8.66035;6.88664;2.18682;12.5297;7.1555;11.7837;4.08808;3.57695;2.72246;1.41925;4.48451;5.38617;4.54517;5.97499;7.89386;3.93039;3.33617;5.947;3.13988;2.10303;2.17329;5.8653;6.55911;2.70797;5.22932196551724;2.94381136617896;-0.011470865728369;-0.0110430957580978;-0.0139140955837871;0.931895237992706;0.934400031009462;0.877386067626631;-0.00199966292411306;0.000131580760558239;0.000131580760558239;4.144122;1.72410357031415;4.695112;1.69460981491906;5.110996;3.54167575382473;6.15438;4.56300354214195;6.122756;3.86590096907952;4.8018868;3.36141328518396;6.351694;2.54868674955947;8.108472;4.19885547971349;3.25825;1.22095178350744;5.546116;1.52757004113723;3.339874;1.55947255577968;5.04412666666667;2.05269677678739
"60";"precipitation_km3";"Finland";"Other";"FIN";152.715;151.777;166.606;204.662;193.971;159.119;162.54;177.461;181.422;194.387;172.27;144.037;173.551;159.936;167.605;164.396;223.535;165.042;138.281;192.001;143.36;187.671;167.711;230.591;175.939;203.715;186.75;181.783;187.472;180.725;197.268;187.685;173.443;192.044;207.326;167.589;171.818;180.36;173.411;165.608;215.6;174.945;199.987;183.6;158.881;169.168;209.991;197.932;155.389;197.522;225.824;174.563;174.766;211.528;231.989;173.03;175.413;202.27;181.723810344828;21.7186209526804;0.334831514597999;0.337598818788643;0.228070175438597;0.0101958590313125;0.00986071322280604;0.011441713632049;0.4306348703436;0.112112143167992;0.112112143167992;173.9462;24.1897127039574;174.9858;14.4101624453023;163.4798;12.1067641300225;176.651;32.368745581193;181.0544;32.1042659439521;188.089;9.22414790102588;191.5532;12.4962330203946;171.7572;5.74311480818554;186.6026;21.9851866105339;186.0004;22.7543772338423;203.734;27.5551802117134;183.571;16.2375836564435
"61";"precipitation_km3";"Fiji";"EAP";"FJI";52.0955;58.5265;57.5245;58.5004;57.6618;54.855;55.7642;50.4696;46.5847;52.9658;44.8553;44.4878;59.4398;55.7826;57.892;58.2461;58.524;62.5545;54.7673;45.1713;47.2042;49.4514;51.1801;52.4256;51.2435;46.1502;50.3081;56.4816;55.7599;40.257;53.099;50.8671;49.6934;45.2181;37.0348;45.6776;42.3225;39.9868;52.7886;52.843;35.9416;55.9693;59.7643;46.3764;48.5938;42.0075;43.411;45.0754;44.5833;49.4987;49.8974;51.0483;44.9266;50.4108;53.5142;49.5952;44.5332;44.1106;50.2744620689655;6.11278868280601;-0.457226518986737;-0.481251345781168;-0.321234119782214;0.000308324299259022;0.000157883771919757;0.000368123786005045;-0.16550892368267;0.209056089664727;0.209056089664727;56.86174;2.70430319176678;52.12786;3.7026630157226;52.4915;7.25683085926632;55.85264;6.57739936433846;50.30096;2.03021172615075;49.79136;6.79727643935422;47.18248;6.35846976221481;46.7237;5.91776040322688;49.32908;9.23945229312863;44.91518;2.82230538868493;49.95946;3.13683710256048;46.0796666666667;3.05186478293736
"62";"precipitation_km3";"France";"Other";"FRA";528.666;464.334;578.438;422.649;415.628;476.93;392.045;545.643;525.326;391.65;502.302;466.69;448.09;431.764;465.065;384.043;489.681;442.995;421.164;556.373;451.212;548.884;463.536;529.518;502.197;459.227;501.786;395.223;482.284;481.041;504.62;364.872;424.656;403.482;484.51;506.37;539.314;497.941;465.087;442.078;443.331;529.439;536.495;495.326;497.995;389.691;435.826;366.941;460.381;454.738;521.141;445.877;466.835;388.688;468.934;512.875;504.058;381.88;467.202844827586;52.3942776063167;-0.0988792964112128;-0.0660432495616599;-0.044162129461585;0.460233745063679;0.621452458356787;0.624358252663953;-0.306789043034247;0.00977711525877745;0.00977711525877745;481.943;70.2101458052894;466.3188;72.4203061696096;462.7822;26.2692126870982;458.8512;66.5751247704426;499.0694;41.7472955627068;463.9122;41.2477297763162;436.428;57.6764848616834;490.158;37.6827474117798;500.5172;36.8593411796793;421.5154;41.2620493225918;458.295;47.788808339401;466.271;73.2175903250032
"63";"precipitation_km3";"Faroe Islands (Den.)";"Other";"FRO";2.5872;2.89192;2.46156;2.62863;2.9733;2.79748;2.78622;2.24653;2.46022;3.38103;2.23979;2.34765;2.4343;2.68493;2.31025;2.53234;2.45217;2.12506;2.25605;2.73411;2.65725;2.49729;2.40269;2.40002;2.92851;2.68569;2.36093;2.42441;2.86387;2.50235;2.88923;2.65943;2.84331;2.46739;3.12436;2.54029;2.61411;2.65914;2.55184;2.84933;2.92249;3.00049;2.61265;2.44085;2.4935;2.55062;3.07032;2.88388;2.63485;3.19422;2.80047;3.19732;2.32345;4.37677;2.94011;2.66562;2.77763;3.3664;2.69834172413793;0.360972612719881;0.37368978196301;0.35691654618721;0.259528130671506;0.00385902844535879;0.00621644367105258;0.00400552928266529;0.00798796394844496;0.13964405314356;0.13964405314356;2.708522;0.21554245781284;2.734296;0.429530706387797;2.403384;0.172313062998718;2.419946;0.237796902902456;2.577152;0.222518992268076;2.56745;0.205666280658741;2.796744;0.247680988329746;2.642942;0.125026670634709;2.693996;0.253498912778734;2.866778;0.275084789510434;3.127624;0.767155512904652;2.93655;0.376450298047432
"64";"precipitation_km3";"Micronesia, Federated States of";"EAP";"FSM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"65";"precipitation_km3";"Gabon";"AFR";"GAB";386.831;549.149;557.717;554.97;526.462;522.548;449.069;445.043;491.759;469.041;467.233;464.189;553.968;450.397;440.215;496.257;462.973;506.813;524.929;521.11;409.339;465.384;491.334;461.222;461.48;341.15;522.784;523.948;465.851;457.576;555.996;500.577;495.726;475.504;433.83;442.403;493.54;466.251;453.712;478.529;513.049;531.245;499.181;464.204;521.64;485.009;437.458;427.738;503.403;584.923;464.179;512.212;472.035;474.419;530.988;498.388;500.31;408.138;483.884965517241;45.2904662784353;-0.0274790365438675;-0.0278999661632163;-0.0235934664246824;0.83776191852011;0.834971202118661;0.793621014691566;-0.0736985450182725;0.000755097449378625;0.000755097449378625;515.0258;72.710322284391;475.492;32.1939992700503;475.2004;45.354856595518;502.4164;24.846116110974;457.7518;29.8150784033851;462.2618;74.4496996985213;492.3266;44.2670012514966;466.887;20.120697987396;505.8638;26.100381466561;487.7062;62.900391959828;490.7666;29.1662627756797;468.945333333333;52.6694632717416
"66";"precipitation_km3";"United Kingdom";"Other";"GBR";296.79;263.414;318.515;288.282;265.34;260.322;241.936;296.164;307.536;313.914;282.085;263.824;290.279;247.964;256.814;244.71;303.975;241.04;257.948;287.816;276.904;304.217;302.506;303.438;315.988;283.804;287.355;290.341;314.185;279.108;304.478;278.959;321.558;267.641;320.829;303.797;325.131;280.689;248.908;275.565;338.016;332.327;346.553;275.95;346.073;235.957;311.085;281.253;294.664;300.287;330.91;322.096;257.701;296.42;346.966;289.113;336.176;326.281;292.791327586207;29.0599199449447;0.387855361630718;0.369836045402812;0.254688445251059;0.00262770339350427;0.00449828521758327;0.0047419199963894;0.667444000123032;0.150431781545692;0.150431781545692;286.4682;22.9930630234425;283.9744;31.3320047682876;268.1932;17.5965998334906;267.0978;27.62749111302;300.6106;14.3445126023856;290.9586;13.6423792023239;298.693;24.4945626925651;286.818;28.9721209095917;327.7838;29.5755773857418;284.6492;29.2666749255873;310.8186;34.8793554384252;317.19;24.8136293798388
"67";"precipitation_km3";"Georgia";"ECA";"GEO";70.839;76.6293;67.0605;65.8431;60.397;88.558;67.5692;62.2418;61.3137;76.9101;71.001;57.6301;70.1867;68.8151;67.2012;63.9073;59.0883;67.7973;68.0028;69.852;73.8143;64.3503;66.9036;67.9643;73.5699;75.8914;58.0387;63.6949;59.6693;75.8682;82.9621;69.7014;62.638;57.1304;80.1102;68.7424;57.0202;65.3388;64.2115;66.8247;61.2289;64.7779;53.7023;76.0073;81.2714;76.5523;76.0221;74.0042;67.5821;74.0653;61.0402;84.6092;69.3164;76.6451;60.4008;69.5093;64.1937;63.7638;68.4479379310345;7.48816983057399;0.0358050400690087;0.0325140730259313;0.0163339382940109;0.789598027763169;0.808133590753074;0.856276824354022;0.0158770740410341;0.00128200089434318;0.00128200089434318;68.15378;6.03628579732603;71.31856;11.4565058723417;66.96682;5.41497111691281;65.72954;4.29722719471522;69.32048;4.20223782311282;66.6325;8.68899347076519;70.50842;11.0550275450584;64.42752;4.47521359345004;67.39756;11.1701185131582;73.6452;3.57657065636903;70.40234;10.3642010897126;65.8222666666667;3.2002913310093
"68";"precipitation_km3";"Ghana";"AFR";"GHA";240.893;304.812;322.082;256.805;332.797;384.12;271.822;300.132;286.334;273.845;412.823;288.064;251.281;299.442;275.063;278.947;290.873;284.003;278.255;234.319;273.081;332.269;288.962;270.28;254.7;197.555;297.668;292.457;255.197;275.592;270.552;314.444;248.848;312.596;223.403;259.171;264.27;278.417;290.476;287.458;230.488;308.132;243.254;249;299.3;287.663;268.99;266.205;262.07;308.966;316.988;290.282;296.627;276.646;285.195;259.906;274.603;242.36;281.392810344828;34.951044957627;-0.227885372979207;-0.170998800332216;-0.120387174833636;0.0853486921088196;0.198810631977703;0.181912613243737;-0.471658033160028;0.051931743217869;0.051931743217869;291.4778;40.5669794500404;303.2506;46.6052654943623;305.3346;62.699509434285;273.2794;22.3568860264573;283.8584;29.6663551569788;263.6938;40.5267552944965;273.9686;39.7804337558051;275.9584;13.8517301915681;266.0348;35.1833484364408;278.7788;19.5147450841665;293.1476;15.2005691439498;258.956333333333;16.14246456813
"69";"precipitation_km3";"Gibraltar (U.K.)";"Other";"GIB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"7";"precipitation_km3";"Argentina";"LCR";"ARG";1692.21;1791.52;1458.61;1659.6;1208.16;1721.31;1425.45;1526.93;1636.45;1458.12;1448.82;1489.28;1423.7;1464.48;1689.74;1774.3;1512.56;1613.06;1721.5;1823.22;1698.72;1668.45;1691.42;1724.66;1737.26;1669.02;1956.72;1778.87;1864.1;1745.3;1259.05;1445.62;1798.12;1797.59;1965.5;1625.64;1624.02;1342.86;1722.24;1785.85;1711.48;1741.95;2013.12;1975.53;2066.89;1585.96;1552.77;1515.2;1518.39;1602.06;1436.12;1426.2;1511.78;1476.18;1652.83;1393.76;1937.95;1791.11;1643.95362068966;187.93473784846;0.147677402668916;0.10812390414962;0.088929219600726;0.26860807609886;0.418121431857142;0.324096834946032;1.643507644037;0.0218086152590363;0.0218086152590363;1562.02;231.868535058123;1553.652;123.734488805668;1503.204;106.966829811863;1688.928;125.74307106159;1704.102;27.308187783154;1802.802;110.933583373116;1653.176;290.613680218258;1620.122;169.420863000989;1901.794;163.44470633826;1554.876;39.0589084588906;1500.622;91.6355958129809;1707.60666666667;281.540927812163
"70";"precipitation_km3";"Guinea";"AFR";"GIN";490.27;453.093;449.162;428.988;496.082;443.122;485;442.215;467.922;482.542;424.742;491.802;410.065;406.705;404.034;397.278;432.212;432.909;452.075;353.234;433.93;395.809;370.561;423.361;385.582;360.06;345.306;390.63;383.794;372.585;380.953;393.353;376.619;391.98;391.435;386.237;482.273;415.995;418.042;419.224;433.198;430.339;417.366;377.225;378.534;466.082;414.449;372.429;380.471;308.811;409.961;380.234;454.979;367.529;416.964;427.353;400.332;440.415;414.445724137931;40.1589759112251;-0.414479813958128;-0.402134793441816;-0.278886872353297;0.0012177264272604;0.00189620933542022;0.00198557482682676;-0.985681565105051;0.171793516178769;0.171793516178769;463.519;28.6495194375054;464.1602;20.6793171840852;427.4696;36.8422771866778;413.5416;39.0832900265574;401.8486;26.3248577261113;370.475;18.2347379471162;386.868;7.56760338548473;424.3542;35.1551823164096;407.3324;27.5445521528305;388.4484;57.8043740023192;405.9334;34.200598230148;422.7;20.4425910539736
"71";"precipitation_km3";"Guadeloupe (Fr.)";"Other";"GLP";6.06188;4.55164;5.15332;4.51543;4.58005;4.34498;4.10004;4.41931;5.25106;4.42294;4.02199;5.10771;4.87777;4.25748;4.48165;3.92748;4.57632;5.08231;4.50783;4.54073;4.36686;5.91114;4.4858;4.9837;4.98649;4.30451;5.20014;4.71235;5.2239;5.56803;5.56839;4.48415;3.83683;4.71362;5.84443;4.99657;3.44196;4.45702;5.40724;4.19337;5.78884;4.57673;3.99483;3.88239;4.65228;4.4086;5.76054;6.00606;5.12744;4.32044;5.48946;4.00465;5.35689;5.2871;4.11333;4.39616;4.19853;3.37983;4.72780206896552;0.638536352190953;-0.0340885374434171;-0.0516472361499892;-0.0260133091349062;0.799470086659779;0.699508567025624;0.773007354254658;-0.00128897536066969;0.00116202838503192;0.00116202838503192;4.972464;0.663230310171361;4.507666;0.435960321451391;4.54932;0.443707543884483;4.526934;0.409506370194653;4.946798;0.608633704554718;5.001786;0.494792437320944;4.889484;0.817945514921379;4.499232;0.755807699133847;4.579014;0.757563201475626;5.124616;0.764972023200849;4.850286;0.727014765345244;3.99150666666667;0.538865161829314
"72";"precipitation_km3";"Gambia, The";"AFR";"GMB";16.1989;11.1083;12.0063;12.4185;10.9041;11.2556;12.7834;12.5353;13.6142;14.2363;7.81653;12.9943;8.69168;10.4698;7.62329;8.80324;9.67356;12.9754;10.6492;7.66099;11.874;10.7111;7.65269;9.47081;8.4221;6.32858;8.06446;9.35138;10.4492;10.579;11.7005;10.6728;8.29708;8.14823;9.80768;9.58098;11.4704;10.1861;9.05452;10.2049;9.62678;13.3837;10.8917;9.41301;8.08743;11.8662;9.56431;11.0678;11.2636;9.39963;11.9061;11.6764;13.1889;9.18989;12.6532;11.7776;10.5546;10.7483;10.5638715517241;1.92515851193974;-0.130782262208872;-0.101787197391492;-0.0405323653962492;0.327808664361216;0.446043631027116;0.653117846651344;-0.0149095988803114;0.0171040001084737;0.0171040001084737;12.52722;2.14547571694485;12.88496;1.13416283354728;9.51912;2.24490030655038;9.952478;2.01698657958351;9.62614;1.70281806237484;8.954524;1.78313411718805;9.725258;1.52749139922947;10.09938;0.902610332424795;10.280524;1.99955372774277;10.632308;1.09210657889695;11.722898;1.53838212418762;11.0268333333333;0.657356724566907
"73";"precipitation_km3";"Guinea-Bissau";"AFR";"GNB";82.7286;58.9866;56.4931;62.0624;64.2901;57.7114;65.9816;69.437;54.5091;65.2811;45.4813;66.6856;56.117;54.3232;41.8784;49.0957;52.4789;64.6702;69.4136;41.0238;67.3979;44.5703;39.8193;58.3083;47.755;41.1024;43.3499;43.3345;46.7228;47.1054;56.0692;53.0032;44.6072;52.5201;54.2213;50.4253;63.0703;50.0729;50.8;54.0763;58.1747;64.0813;59.1699;48.642;44.9535;60.3971;53.224;41.1267;59.5448;47.2422;60.2041;56.4028;55.2058;50.6514;52.1311;55.1682;45.8348;54.1594;54.3671396551724;8.76582748950539;-0.304776142420855;-0.264880494632256;-0.151845130066546;0.0200067553965022;0.0447923380480348;0.0922387975233899;-0.158206567412106;0.0928884969889456;0.0928884969889456;64.91216;10.3914202298338;62.58404;6.21948317651877;52.8971;9.73306335127846;55.33644;11.5893220657207;51.57016;11.1529825691606;44.323;2.53954277479234;52.0842;4.39850884448355;53.68896;5.48254112779832;55.00428;7.926112389564;52.30696;8.20560270443311;54.91904;3.74836613913315;51.7208;5.12232040778396
"74";"precipitation_km3";"Equatorial Guinea";"AFR";"GNQ";51.1354;60.8254;65.3933;60.6487;72.6306;61.4088;63.6988;56.2906;64.3979;62.7098;62.7843;64.2496;64.0877;63.4065;52.4031;52.5866;53.59;46.1645;60.2451;64.0592;51.6488;53.6747;52.7542;51.3406;54.961;43.2967;66.4869;60.7139;57.2786;59.9732;73.8967;58.4789;64.2277;58.2247;52.4761;50.6958;64.9587;62.206;66.2526;57.2396;61.2238;65.0037;62.6762;62.1389;69.4887;64.447;61.2092;55.0376;64.8768;77.6861;55.8074;61.5973;55.5851;52.2242;69.8113;50.9431;60.2315;44.1337;59.6141879310345;7.00873014576589;-0.000372776487849821;-0.0147959026731059;-0.00907441016333938;0.997784134823099;0.912122240912591;0.919852287162082;-0.000154717155246696;1.38962309889317e-07;1.38962309889317e-07;62.12668;7.83723695169414;61.70118;3.22645163949501;61.38624;5.05543131473468;55.32908;6.98064055492045;52.87586;1.48857774670992;57.54986;8.64552719346831;61.46082;8.09932480716757;60.27054;6.37126625546288;64.10626;3.31663276275803;64.65134;8.28054768526817;59.00506;6.91729263100818;51.7694333333333;8.08065042514112
"75";"precipitation_km3";"Greece";"Other";"GRC";81.6151;90.738;99.3711;80.0308;117.304;101.307;81.0513;86.2328;101.706;83.1858;102.62;92.9289;80.1039;95.4083;93.9198;91.8038;90.0954;82.9618;96.7847;62.0013;99.5349;105.181;99.2272;92.5135;94.9343;85.3608;78.958;75.7781;82.139;92.9621;82.0358;57.6022;70.5951;86.3895;63.3889;70.197;96.0653;89.3712;102.216;82.8965;90.6155;93.7968;61.7349;81.1633;106.832;96.475;89.1814;88.1792;88.7253;85.6834;71.1325;114.029;90.6571;76.4657;90.5535;84.5758;114.793;92.7651;88.5495637931034;12.6933381094966;-0.0766640636847335;-0.0948967978098373;-0.0671506352087114;0.56732932143801;0.477551883800414;0.456521769159598;-0.0576259774216336;0.00587737866065637;0.00587737866065637;93.8118;15.2554332588426;90.69658;10.0393838915543;92.99618;8.14715776188236;84.7294;13.6369194543709;98.27818;4.86163493662369;83.0396;6.59628487976376;72.0023;12.1572652917916;88.1492;12.3683580921236;86.8285;16.7691818385692;89.64886;4.04822315195197;88.56756;16.6360406544947;97.3779666666667;15.6278180858152
